id,city,brand,prod_year,color,usage,body_cond,engine_cond,front_chassis,back_chassis,tpi,gearbox,price
wYIaaFUV,shiraz,peugeot20602,1398,black,80000,intact,healthy,intact,intact,12,manual,295000000
wYRO99Zh,shiraz,peugeot20602,1394,white,180000,colored,healthy,intact,intact,10,manual,232000000
wYROMyHk,shiraz,peugeot20602,1399,white,37,minor_scratch,healthy,intact,intact,10,manual,300000000
wYRKLDcw,shiraz,peugeot20602,1399,white,45000,colored,healthy,intact,intact,12,manual,312000000
wYR6qvHW,shiraz,peugeot20602,1398,white,118,intact,healthy,intact,intact,1,manual,295000000
wYGKROX3,shiraz,peugeot20602,1397,white,130000,intact,healthy,intact,intact,12,manual,312000000
wYROq2qF,shiraz,peugeot20602,1382,black,183000,colored,healthy,intact,intact,3,manual,125000000
wYR25zVP,shiraz,peugeot20602,1399,white,35000,intact,healthy,intact,intact,9,manual,328000000
wYLOjseX,shiraz,peugeot20602,1398,white,65000,intact,healthy,intact,intact,9,manual,294000000
wYRa4FOs,shiraz,peugeot20602,1399,seashell,50000,intact,healthy,intact,intact,6,manual,325000000
wYRy3bNJ,shiraz,peugeot20602,1396,white,180000,collision_rep,healthy,intact,intact,8,manual,250000000
wYRKhWzn,shiraz,peugeot20602,1382,huntergreen,300000,minor_scratch,healthy,intact,intact,2,manual,118000000
wYQqPFf2,shiraz,peugeot20602,1387,white,23000,colored,healthy,intact,intact,3,manual,188000000
wYQW-qaG,shiraz,peugeot20602,1398,white,40000,minor_scratch,healthy,intact,intact,1,manual,311000000
wYQ69jSY,shiraz,peugeot20602,1388,white,356555,intact,healthy,intact,intact,7,manual,195000000
wYQmcNjS,shiraz,peugeot20602,1398,white,39000,minor_scratch,healthy,intact,intact,,manual,307000000
wYQONYUI,shiraz,peugeot20602,1397,white,85000,collision_rep,healthy,intact,intact,8,manual,275000000
wYQecxA_,shiraz,peugeot20602,1401,black,11500,intact,healthy,intact,intact,5,manual,350000000
wYO6uqgd,shiraz,peugeot20602,1395,white,160000,colored,healthy,intact,intact,4,manual,247000000
wYQaM4lN,shiraz,peugeot20602,1387,black,310000,colored,healthy,intact,intact,5,manual,138000000
wYQO7_tF,shiraz,peugeot20602,1383,silver,380000,intact,healthy,intact,intact,6,manual,110000000
wYQmn6Hb,shiraz,peugeot20602,1384,silver,100000,minor_scratch,healthy,intact,colored,12,manual,127000000
wYQWZQ7T,shiraz,peugeot20602,1383,beige,500000,round_colored,healthy,intact,intact,8,manual,113000000
wYQ2oZxO,shiraz,peugeot20602,1395,dolphin,134000,intact,healthy,intact,intact,1,manual,265000000
wYH6H1nP,shiraz,peugeot20602,1395,white,100000,minor_scratch,healthy,intact,intact,12,manual,247000000
wYQu3GmB,shiraz,peugeot20602,1386,silver,278000,collision_rep,healthy,intact,intact,8,manual,155000000
wYQSXv62,shiraz,peugeot20602,1401,white,8000,minor_scratch,healthy,intact,intact,10,manual,342000000
wYQSHbW8,shiraz,peugeot20602,1399,white,30000,intact,healthy,intact,intact,10,manual,335000000
wYQeU3v-,shiraz,peugeot20602,1385,silver,200000,minor_scratch,healthy,intact,intact,10,manual,139000000
wYPWQM1m,shiraz,peugeot20602,1382,black,390000,intact,healthy,intact,intact,1,manual,122000000
wYQC0kSN,shiraz,peugeot20602,1398,white,35600,colored,healthy,,,7,manual,260000000
wYDGVhfw,shiraz,peugeot20602,1399,black,33000,intact,healthy,intact,intact,10,manual,335000000
wYQmk_6O,shiraz,peugeot20602,1396,white,170000,minor_scratch,healthy,intact,intact,2,,270000000
wYQak6dE,shiraz,peugeot20602,1386,pink,300000,minor_scratch,healthy,intact,intact,7,manual,160000000
wYQeT4HW,shiraz,peugeot20602,1401,white,0,intact,healthy,intact,intact,11,manual,340000000
wYMaESP3,shiraz,peugeot20602,1400,white,1000,intact,healthy,intact,intact,2,manual,355000000
wYQCC4qP,shiraz,peugeot20602,1400,white,20000,intact,healthy,intact,intact,3,manual,340000000
wYQ-x5t_,shiraz,peugeot20602,1398,white,63000,colored,healthy,intact,intact,10,manual,280000000
wYP-6fCT,shiraz,peugeot20602,1386,silver,290000,colored,healthy,intact,intact,11,manual,142000000
wYPOacpd,shiraz,peugeot20602,1397,white,88000,intact,healthy,intact,intact,2,manual,292000000
wYPiT0bl,shiraz,peugeot20602,1399,white,47000,intact,healthy,intact,intact,9,manual,322000000
wYPqSDUH,shiraz,peugeot20602,1386,silver,210000,colored,healthy,intact,intact,8,manual,145000000
wYPiS_Fd,shiraz,peugeot20602,1382,huntergreen,40050,minor_scratch,healthy,intact,intact,4,manual,145000000
wYw14LrP,shiraz,peugeot20602,1399,white,20000,intact,healthy,intact,intact,6,manual,330000000
wYPmAASx,shiraz,peugeot20602,1388,white,250000,round_colored,healthy,intact,intact,11,manual,170000000
wYP2wgAi,shiraz,peugeot20602,1399,white,63000,intact,healthy,intact,intact,3,manual,295000000
wYOu_FPw,shiraz,peugeot20602,1381,white,390000,whole_colored,healthy,intact,intact,4,manual,103000000
wYthPTQW,shiraz,peugeot20602,1385,dolphin,330000,minor_scratch,healthy,intact,intact,11,manual,155000000
wYO2uU1v,shiraz,peugeot20602,1389,red,184000,colored,healthy,intact,intact,6,manual,170000000
wYOyuki6,shiraz,peugeot20602,1383,silver,123412,minor_scratch,healthy,intact,intact,4,manual,125000000
wYOG-BNv,shiraz,peugeot20602,1401,white,0,intact,,intact,intact,12,,373000000
wYOWd93i,shiraz,peugeot20602,1385,ashgray,280000,intact,healthy,intact,intact,11,manual,169000000
wYO26gt8,shiraz,peugeot20602,1384,dolphin,114000,round_colored,healthy,impact,,1,manual,110000000
wYOaFmkM,shiraz,peugeot20602,1399,white,44000,collision_rep,healthy,intact,intact,3,manual,330000000
wYOqUUic,shiraz,peugeot20602,1400,white,42460,minor_scratch,healthy,intact,intact,3,manual,344500000
wYOKT0yc,shiraz,peugeot20602,1383,silver,400000,colored,healthy,intact,intact,7,manual,105000000
wYOCQm90,shiraz,peugeot20602,1399,ashgray,40000,intact,healthy,intact,intact,3,manual,317000000
wYNi_gZC,shiraz,peugeot20602,1400,white,30000,intact,healthy,intact,intact,3,manual,340000000
wYF2eCUh,shiraz,peugeot20602,1399,white,29000,intact,healthy,intact,intact,3,manual,315000000
wYNiu2Zi,shiraz,peugeot20602,1384,ashgray,300000,minor_scratch,healthy,intact,intact,5,manual,116000000
wYHqj36U,shiraz,peugeot20602,1385,dolphin,350000,colored,healthy,intact,intact,5,manual,135000000
wYN6NmF6,shiraz,peugeot20602,1389,ashgray,180000,intact,healthy,intact,intact,1,manual,185000000
wYN6dEGn,shiraz,peugeot20602,1399,white,8000,intact,healthy,intact,intact,12,manual,303000000
wYNWcuqX,shiraz,peugeot20602,1382,silver,200000,round_colored,healthy,intact,intact,3,manual,120000000
wY0J5D_M,shiraz,peugeot20602,1383,silver,350000,minor_scratch,healthy,intact,intact,3,,114000000
wYNibrsb,shiraz,peugeot20602,1399,white,60000,intact,healthy,intact,intact,5,manual,312000000
wYQOKeIC,shiraz,peugeot20605,1393,black,145000,minor_scratch,healthy,intact,intact,7,manual,244500000
wYS-9YPV,shiraz,peugeot20605,1393,white,148000,intact,healthy,intact,intact,9,manual,254000000
wYSy-Aqb,shiraz,peugeot20605,1387,white,250000,colored,healthy,intact,intact,2,manual,185000000
wYN2JKNn,shiraz,peugeot20605,1390,white,203000,minor_scratch,healthy,intact,intact,4,manual,223000000
wYB-P-uE,shiraz,peugeot20605,1397,black,83000,minor_scratch,healthy,intact,intact,1,manual,318000000
wYQK_aP3,shiraz,peugeot20605,1399,white,65000,minor_scratch,healthy,intact,intact,6,manual,390000000
wYSetSGV,shiraz,peugeot20605,1396,white,100000,intact,healthy,intact,intact,12,manual,315000000
wYS-2pbW,shiraz,peugeot20605,1396,white,170000,colored,healthy,intact,intact,6,manual,253000000
wYSG1fnW,shiraz,peugeot20605,1397,white,90000,intact,healthy,intact,intact,,manual,320000000
wYSKlyfs,shiraz,peugeot20605,1397,white,100000,intact,healthy,intact,intact,11,manual,305000000
wYS-0N17,shiraz,peugeot20605,1397,white,90000,intact,healthy,intact,intact,6,manual,323000000
wYSOw9Mh,shiraz,peugeot20605,1396,white,150000,intact,healthy,intact,intact,10,,305000000
wYSOAeeo,shiraz,peugeot20605,1398,white,61000,intact,healthy,intact,intact,10,manual,338000000
wYRWc3uV,shiraz,peugeot20605,1389,white,190000,colored,healthy,intact,intact,6,manual,215000000
wYR-LtOB,shiraz,peugeot20605,1399,white,40000,colored,healthy,intact,intact,11,manual,360000000
wYR67IH-,shiraz,peugeot20605,1396,white,130000,colored,,intact,intact,,,285000000
wYRSb2H5,shiraz,peugeot20605,1396,white,85000,colored,healthy,impact,,11,manual,273000000
wYRG6L4n,shiraz,peugeot20605,1392,white,24000,intact,healthy,intact,intact,6,manual,240000000
wYRGqmhc,shiraz,peugeot20605,1393,white,185000,colored,healthy,,,7,,230000000
wYRiF7E8,shiraz,peugeot20605,1389,white,215000,colored,healthy,intact,intact,11,manual,205000000
wYQu4TDJ,shiraz,peugeot20605,1396,white,144000,intact,healthy,intact,intact,9,manual,285000000
wYQ-7Fkg,shiraz,peugeot20605,1396,white,160000,intact,healthy,intact,intact,6,manual,295000000
wYQi5LSd,shiraz,peugeot20605,1390,ashgray,220000,minor_scratch,healthy,intact,intact,8,manual,210000000
wYQOpXQc,shiraz,peugeot20605,1395,dolphin,120000,intact,healthy,intact,intact,2,manual,295000000
wYQ-46Xl,shiraz,peugeot20605,1395,white,150000,colored,healthy,intact,intact,11,manual,255000000
wYQGoo27,shiraz,peugeot20605,1399,white,80000,intact,healthy,intact,intact,3,,365000000
wYQG4tm7,shiraz,peugeot20605,1384,ashgray,390000,round_colored,healthy,intact,intact,11,manual,139000000
wYQmUqd5,shiraz,peugeot20605,1395,white,137000,colored,healthy,intact,intact,4,manual,250000000
wYQOkx9p,shiraz,peugeot20605,1396,white,165000,colored,healthy,intact,intact,12,manual,288000000
wYQuy8R2,shiraz,peugeot20605,1392,black,181000,colored,healthy,intact,intact,7,manual,220000000
wYE6b0PB,shiraz,peugeot20605,1394,white,113000,colored,healthy,intact,intact,4,manual,255000000
wYMeZi8W,shiraz,peugeot20605,1395,seashell,151000,minor_scratch,healthy,intact,intact,3,manual,285000000
wYL6xYAJ,shiraz,peugeot20605,1394,white,160000,intact,healthy,intact,impact,9,manual,250000000
wYPmV7i5,shiraz,peugeot20605,1393,ashgray,139000,colored,healthy,intact,intact,5,manual,215000000
wYOq-kpD,shiraz,peugeot20605,1395,white,160000,whole_colored,healthy,intact,intact,3,manual,220000000
wYOmM66b,shiraz,peugeot20605,1393,black,180000,round_colored,healthy,intact,intact,,,218000000
wYNysmua,shiraz,peugeot20605,1397,black,126000,intact,healthy,intact,intact,8,manual,293000000
wYNu8eK-,shiraz,peugeot20605,1396,white,114000,intact,healthy,intact,intact,4,manual,310000000
wYNyLg__,shiraz,peugeot20605,1395,white,150000,colored,healthy,intact,intact,11,manual,260000000
wYNi6e-z,shiraz,peugeot20605,1393,black,200000,colored,healthy,intact,intact,12,manual,218000000
wYHOiWeu,shiraz,peugeot20605,1386,white,300000,whole_colored,healthy,intact,intact,4,,160000000
wYMifbZp,shiraz,peugeot20605,1383,silver,200000,intact,healthy,intact,intact,12,auto,145000000
wYMytwzw,shiraz,peugeot20605,1384,silver,300000,round_colored,healthy,intact,intact,12,manual,148000000
wYMiKK1H,shiraz,peugeot20605,1398,dolphin,59000,intact,healthy,intact,intact,,manual,360000000
wYMKI1TQ,shiraz,peugeot20605,1395,white,165000,round_colored,healthy,intact,intact,11,manual,227000000
wYM-3I-z,shiraz,peugeot20605,1393,silver,145000,intact,healthy,intact,intact,6,manual,235000000
wYMGW5l_,shiraz,peugeot20605,1397,white,90000,intact,healthy,intact,intact,6,manual,320000000
wYMq2w81,shiraz,peugeot20605,1388,white,200000,colored,healthy,intact,intact,12,manual,175000000
wYM6i35O,shiraz,peugeot20605,1395,white,110000,colored,healthy,intact,intact,8,manual,246000000
wYLSWugK,shiraz,peugeot20605,1396,white,180000,colored,healthy,intact,,12,manual,245000000
wYL60aC7,shiraz,peugeot20605,1390,white,148000,colored,healthy,intact,intact,7,manual,210000000
wYLuEcVd,shiraz,peugeot20605,1395,white,180000,intact,healthy,intact,intact,10,manual,285000000
wYLyDH9l,shiraz,peugeot20605,1396,white,145000,minor_scratch,healthy,intact,intact,,,285000000
wYESnVpI,shiraz,peugeot20605,1394,black,170000,minor_scratch,healthy,intact,intact,9,manual,245000000
wYLqALZE,shiraz,peugeot20605,1393,white,130000,minor_scratch,healthy,intact,intact,12,manual,259000000
wYK2Pe3i,shiraz,peugeot20605,1395,white,150000,minor_scratch,healthy,intact,intact,11,,268000000
wYKSF9rf,shiraz,peugeot20605,1394,dolphin,190000,colored,healthy,intact,intact,,manual,220000000
wYKqUfv_,shiraz,peugeot20605,1394,white,160000,intact,healthy,intact,intact,4,manual,285000000
wYJiq_zb,shiraz,peugeot20605,1397,white,190000,collision_rep,healthy,intact,intact,1,manual,300000000
wYJe6hmX,shiraz,peugeot20605,1397,white,130000,minor_scratch,healthy,intact,intact,3,manual,315000000
wYIi2IB0,shiraz,peugeot20605,1397,white,100000,colored,healthy,intact,intact,9,manual,293000000
wYHCTz0E,shiraz,peugeot20605,1393,seashell,200000,colored,healthy,intact,intact,12,manual,228000000
wYHSj9Ow,shiraz,peugeot20605,1393,white,148000,intact,healthy,intact,intact,10,manual,259000000
wYHWSnAa,shiraz,peugeot20605,1396,white,176000,minor_scratch,healthy,intact,intact,8,manual,265000000
wYG6_nbc,shiraz,peugeot20605,1394,black,114000,intact,healthy,intact,intact,12,manual,255000000
wYGikrRu,shiraz,peugeot20605,1395,white,113000,colored,healthy,intact,intact,4,manual,240000000
wYGGRedD,shiraz,peugeot20605,1388,white,400000,colored,healthy,colored,intact,3,manual,170000000
wYFGrm1t,shiraz,peugeot20605,1393,white,192000,minor_scratch,healthy,intact,intact,2,manual,235000000
wYESPP1s,shiraz,peugeot20605,1397,wine,97000,minor_scratch,healthy,intact,intact,6,manual,300000000
wYEaeZyL,shiraz,peugeot20605,1389,white,330000,colored,healthy,intact,intact,1,manual,200000000
wYEqcSnT,shiraz,peugeot20605,1390,white,124000,intact,healthy,intact,intact,12,manual,230000000
wYECm50y,shiraz,peugeot20605,1398,silver,70000,intact,healthy,intact,intact,6,manual,310000000
wYEuFXqi,shiraz,peugeot20605,1396,black,80000,colored,healthy,intact,intact,1,manual,295000000
wYE-kSlz,shiraz,peugeot20605,1390,white,228000,minor_scratch,healthy,intact,intact,11,manual,217000000
wY_JRBiM,shiraz,peugeot20605,1399,white,54000,colored,healthy,intact,intact,8,manual,340000000
wYDaLD7s,shiraz,peugeot20605,1396,white,40000,colored,healthy,impact,intact,4,manual,235000000
wYDKXXO1,shiraz,peugeot20605,1393,white,140000,,,,,8,manual,210000000
wYDujXQ_,shiraz,peugeot20605,1390,silver,215000,colored,healthy,intact,intact,1,manual,212000000
wYCGlKmd,shiraz,peugeot20605,1396,seashell,25000,intact,,,,12,,310000000
wYB2sage,shiraz,peugeot20605,1393,white,200000,intact,healthy,intact,intact,7,manual,272000000
wYBacZjA,shiraz,peugeot20605,1392,seashell,174000,colored,healthy,intact,intact,1,manual,215000000
wY4pjFq4,shiraz,peugeot20605,1391,black,280000,colored,,,,,,200000000
wYAmWlP9,shiraz,peugeot20605,1397,white,122000,collision_rep,healthy,intact,intact,2,manual,285000000
wY_1FddH,shiraz,peugeot20605,1395,dimgray,95000,colored,healthy,intact,intact,12,manual,245000000
wY-VjD7q,shiraz,peugeot20605,1393,white,20000,intact,healthy,intact,intact,9,manual,247000000
wY-Jyj12,shiraz,peugeot20605,1397,white,65000,intact,healthy,intact,intact,4,manual,300000000
wYTiCszh,tabriz,peugeot20602,1380,black,400000,round_colored,healthy,intact,intact,8,manual,105000000
wYTaS0dq,tabriz,peugeot20602,1386,ashgray,100000,minor_scratch,healthy,intact,intact,9,manual,144000000
wYTKi2Bh,tabriz,peugeot20602,1384,silver,69874,minor_scratch,healthy,intact,intact,5,manual,155000000
wYTGiRIK,tabriz,peugeot20602,1381,black,200000,whole_colored,healthy,intact,intact,5,manual,94000000
wYTmxAs0,tabriz,peugeot20602,1399,white,31000,intact,healthy,intact,intact,1,manual,315000000
wYTeRdW4,tabriz,peugeot20602,1396,white,56000,intact,healthy,intact,intact,5,manual,285000000
wYTehoTY,tabriz,peugeot20602,1399,white,46000,intact,healthy,intact,intact,4,manual,325000000
wYTOBoBU,tabriz,peugeot20602,1401,white,0,intact,healthy,intact,intact,11,manual,368000000
wYTCRl9h,tabriz,peugeot20602,1397,white,52000,colored,healthy,intact,intact,6,manual,265000000
wYT-AEw7,tabriz,peugeot20602,1391,white,170000,intact,healthy,intact,intact,4,manual,230000000
wYTywz3o,tabriz,peugeot20602,1391,white,260000,intact,healthy,intact,impact,4,manual,202000000
wYTmwcwa,tabriz,peugeot20602,1390,white,240000,colored,healthy,impact,,1,manual,170000000
wYSWvV7B,tabriz,peugeot20602,1395,white,94000,minor_scratch,healthy,intact,intact,9,manual,260000000
wYMe1LBH,tabriz,peugeot20602,1384,ashgray,250000,intact,healthy,intact,intact,8,manual,143000000
wYS2ehpr,tabriz,peugeot20602,1390,white,300000,intact,healthy,intact,intact,6,manual,200000000
wYQaMw92,tabriz,peugeot20602,1383,silver,250000,whole_colored,healthy,intact,intact,8,manual,98000000
wYHahnv2,tabriz,peugeot20602,1387,silver,300000,round_colored,healthy,intact,intact,9,manual,145000000
wYSGrEAC,tabriz,peugeot20602,1386,silver,420000,intact,healthy,intact,intact,10,manual,162000000
wYSiVndd,tabriz,peugeot20602,1400,white,41000,intact,healthy,intact,intact,3,manual,335000000
wYSykpqQ,tabriz,peugeot20602,1398,white,68000,intact,healthy,intact,intact,6,manual,305000000
wYSGi1nw,tabriz,peugeot20602,1385,silver,300000,colored,healthy,intact,intact,11,manual,152000000
wYS6B8PV,tabriz,peugeot20602,1384,ashgray,220000,round_colored,healthy,intact,intact,4,manual,148000000
wYS6hp8c,tabriz,peugeot20602,1389,eggplant,200000,intact,healthy,intact,intact,8,manual,203000000
wYS6Rk5E,tabriz,peugeot20602,1385,silver,390000,minor_scratch,healthy,intact,intact,10,manual,155000000
wYSuA_Ox,tabriz,peugeot20602,1389,white,380000,colored,healthy,intact,intact,9,manual,190000000
wYSmgr84,tabriz,peugeot20602,1386,silver,281000,colored,healthy,intact,intact,3,manual,172000000
wYSeAjj1,tabriz,peugeot20602,1383,ashgray,1000,minor_scratch,healthy,intact,intact,5,manual,126000000
wYSOwIJF,tabriz,peugeot20602,1383,ashgray,400000,round_colored,healthy,intact,intact,2,manual,122000000
wYR6upCU,tabriz,peugeot20602,1385,silver,350000,colored,healthy,intact,intact,12,manual,155000000
wYR6eQXK,tabriz,peugeot20602,1389,ashgray,260000,minor_scratch,healthy,impact,intact,8,manual,180000000
wYRW-M2Y,tabriz,peugeot20602,1383,silver,390000,colored,healthy,intact,intact,12,manual,132000000
wYRytaoP,tabriz,peugeot20602,1382,beige,270000,colored,healthy,intact,intact,6,manual,122000000
wYRad7Zz,tabriz,peugeot20602,1395,white,170000,colored,healthy,intact,intact,4,manual,240000000
wYRWtue6,tabriz,peugeot20602,1389,silver,170000,round_colored,healthy,intact,intact,4,manual,180000000
wYR6crJE,tabriz,peugeot20602,1397,seashell,97000,intact,healthy,intact,intact,10,manual,280000000
wYR28Jng,tabriz,peugeot20602,1385,ashgray,350000,round_colored,healthy,intact,intact,9,manual,145000000
wY9xsFma,tabriz,peugeot20602,1384,silver,340000,round_colored,healthy,intact,intact,4,manual,130000000
wYRiMjHK,tabriz,peugeot20602,1390,white,145000,minor_scratch,healthy,intact,intact,4,manual,224000000
wYRm7zd4,tabriz,peugeot20602,1389,ashgray,200000,intact,healthy,intact,intact,12,manual,210000000
wYRCchyZ,tabriz,peugeot20602,1383,silver,379408,colored,healthy,intact,intact,11,manual,125000000
wYRCcVCw,tabriz,peugeot20602,1384,silver,325000,round_colored,healthy,intact,intact,9,manual,144000000
wYRabShx,tabriz,peugeot20602,1401,white,30,intact,healthy,intact,intact,12,manual,366000000
wYRu7_gI,tabriz,peugeot20602,1384,silver,240000,intact,healthy,intact,intact,10,manual,143000000
wYRSL6Bu,tabriz,peugeot20602,1382,red,390000,minor_scratch,healthy,intact,intact,2,manual,120000000
wYQS9kVQ,tabriz,peugeot20602,1383,beige,366000,intact,healthy,intact,intact,5,manual,128000000
wYRWaljf,tabriz,peugeot20602,1384,silver,340000,colored,healthy,intact,intact,8,manual,143000000
wYN2bGOo,tabriz,peugeot20602,1383,beige,210000,intact,healthy,intact,intact,4,manual,133000000
wYQCKKu1,tabriz,peugeot20602,1381,black,236000,intact,healthy,intact,intact,5,manual,155000000
wYRSpTbG,tabriz,peugeot20602,1382,silver,240000,round_colored,healthy,intact,intact,12,manual,180000000
wYDihT40,tabriz,peugeot20602,1395,white,200000,colored,healthy,intact,intact,2,manual,240000000
wYQO3hnH,tabriz,peugeot20602,1390,red,192000,colored,healthy,intact,intact,11,manual,190000000
wYQqPn3b,tabriz,peugeot20602,1400,white,34000,intact,healthy,intact,intact,8,manual,331900000
wYQmKnAq,tabriz,peugeot20602,1387,ashgray,220000,collision_rep,healthy,intact,intact,4,manual,172000000
wYQ-N-CS,tabriz,peugeot20602,1385,ashgray,300000,minor_scratch,healthy,intact,intact,1,manual,138000000
wYQuaHyz,tabriz,peugeot20602,1397,white,62000,intact,healthy,intact,intact,6,manual,292000000
wYQypniZ,tabriz,peugeot20602,1381,black,47750,round_colored,healthy,intact,intact,1,manual,100000000
wYQWZFLS,tabriz,peugeot20602,1390,white,230000,colored,healthy,intact,intact,1,manual,196000000
wYQ-HSm4,tabriz,peugeot20602,1399,white,31000,intact,healthy,,intact,4,manual,312000000
wYQ2VtVC,tabriz,peugeot20602,1386,ashgray,300000,minor_scratch,healthy,impact,intact,7,manual,145000000
wYQSXzt6,tabriz,peugeot20602,1397,white,85000,intact,healthy,intact,intact,10,manual,276000000
wYQe3x3X,tabriz,peugeot20602,1387,silver,350000,intact,healthy,intact,intact,10,manual,200000000
wYQqnHmo,tabriz,peugeot20602,1400,white,15000,intact,healthy,intact,intact,,manual,345000000
wYQyW-Mx,tabriz,peugeot20602,1382,beige,280000,minor_scratch,healthy,intact,intact,3,manual,115000000
wYQOV_xF,tabriz,peugeot20602,1398,dolphin,50000,intact,healthy,intact,intact,4,manual,285000000
wYQ-UY82,tabriz,peugeot20602,1388,ashgray,200000,minor_scratch,healthy,intact,intact,5,manual,179000000
wYQyUgO7,tabriz,peugeot20602,1394,ashgray,140000,intact,healthy,intact,intact,3,manual,245000000
wYyBAX82,tabriz,peugeot20602,1384,silver,319000,colored,healthy,intact,intact,7,manual,155000000
wYQ2jaDC,tabriz,peugeot20602,1399,white,42000,intact,healthy,intact,intact,3,manual,325000000
wYJaOa6W,tabriz,peugeot20602,1387,silver,195000,minor_scratch,healthy,intact,intact,3,manual,165000000
wYQqTX2u,tabriz,peugeot20602,1383,silverblue,270000,intact,healthy,intact,intact,2,manual,132000000
wYQuSnEf,tabriz,peugeot20602,1390,white,260000,round_colored,healthy,intact,intact,10,manual,195000000
wYQaibXm,tabriz,peugeot20602,1398,white,100,intact,healthy,intact,intact,6,manual,285000000
wYPi8AoQ,tabriz,peugeot20602,1384,beige,250000,minor_scratch,healthy,intact,intact,9,manual,142000000
wYPyrSvQ,tabriz,peugeot20602,1399,white,36700,minor_scratch,healthy,intact,intact,2,manual,310000000
wYP64AxM,tabriz,peugeot20602,1387,ashgray,268000,colored,healthy,intact,intact,11,manual,175000000
wYMS3Mjj,tabriz,peugeot20602,1382,ashgray,417473,round_colored,healthy,intact,intact,12,manual,125000000
wYPKXdez,tabriz,peugeot20602,1384,silver,486525,whole_colored,healthy,intact,intact,10,manual,115000000
wYPCnGDG,tabriz,peugeot20602,1399,white,9200,intact,,intact,intact,6,,336000000
wYPGWXNU,tabriz,peugeot20602,1380,black,200000,round_colored,healthy,intact,intact,5,manual,110000000
wYLCEr76,tabriz,peugeot20602,1388,white,196000,intact,healthy,intact,intact,4,manual,197000000
wYPC0i2o,tabriz,peugeot20602,1381,beige,220000,intact,healthy,intact,intact,5,manual,120000000
wYP6zsod,tabriz,peugeot20602,1388,white,161000,minor_scratch,healthy,intact,intact,6,manual,186000000
wYP6BTat,tabriz,peugeot20602,1387,black,241000,minor_scratch,healthy,intact,intact,11,manual,175000000
wY9N9rZq,tabriz,peugeot20602,1390,ashgray,190000,intact,healthy,intact,intact,11,manual,198000000
wYPeBHLt,tabriz,peugeot20602,1388,silver,92000,colored,healthy,intact,intact,6,manual,185000000
wY7FN81Y,tabriz,peugeot20602,1384,ashgray,400000,round_colored,healthy,intact,intact,1,manual,138000000
wYPOQKjQ,tabriz,peugeot20602,1392,wine,98000,round_colored,healthy,intact,intact,12,manual,215000000
wYO6OsCT,tabriz,peugeot20602,1384,silver,350000,minor_scratch,healthy,intact,intact,8,manual,143000000
wYO6Okhf,tabriz,peugeot20602,1390,red,144000,colored,healthy,intact,intact,8,manual,179000000
wYOWO78D,tabriz,peugeot20602,1384,beige,300000,intact,healthy,intact,intact,12,manual,120000000
wY8F6rDn,tabriz,peugeot20602,1391,ashgray,151600,colored,healthy,intact,intact,6,,205000000
wYS-jE7I,tabriz,peugeot20605,1399,white,19500,intact,healthy,intact,intact,6,manual,390000000
wYSmTW2W,tabriz,peugeot20605,1393,eggplant,105000,colored,healthy,intact,intact,4,manual,238000000
wYSqyoXn,tabriz,peugeot20605,1399,white,31000,intact,healthy,intact,intact,5,manual,375000000
wYRiftWL,tabriz,peugeot20605,1398,white,44000,minor_scratch,healthy,intact,intact,6,manual,350000000
wYRCvxua,tabriz,peugeot20605,1397,white,100000,minor_scratch,healthy,intact,intact,10,manual,318000000
wYRu6DMX,tabriz,peugeot20605,1396,seashell,117000,minor_scratch,replaced,intact,intact,9,,315000000
wYReVojz,tabriz,peugeot20605,1395,white,136000,colored,healthy,intact,intact,12,manual,267000000
wYR2www_,tabriz,peugeot20605,1397,navyblue,60000,intact,healthy,intact,intact,8,manual,310000000
wYQavnk5,tabriz,peugeot20605,1392,ashgray,260000,colored,healthy,intact,intact,4,manual,234000000
wYQSu9wf,tabriz,peugeot20605,1393,black,115000,intact,healthy,intact,intact,6,manual,257000000
wYQGZ406,tabriz,peugeot20605,1397,white,99000,intact,healthy,intact,intact,6,manual,410000000
wYQm4TNI,tabriz,peugeot20605,1388,seashell,120000,minor_scratch,healthy,intact,intact,3,manual,255000000
wYQGnFaz,tabriz,peugeot20605,1393,seashell,160000,colored,healthy,intact,intact,12,manual,228000000
wYQWE2f2,tabriz,peugeot20605,1394,ashgray,150000,intact,healthy,intact,intact,9,manual,265000000
wYQGhNqc,tabriz,peugeot20605,1398,white,41500,intact,healthy,intact,intact,2,manual,349000000
wYPKG997,tabriz,peugeot20605,1395,seashell,107000,colored,healthy,intact,intact,12,manual,259000000
wYMeHnxp,tabriz,peugeot20605,1396,white,64000,colored,,colored,intact,,manual,245000000
wYP2yWuG,tabriz,peugeot20605,1383,silver,258394,colored,healthy,intact,intact,6,manual,155000000
wYPqx4Gq,tabriz,peugeot20605,1396,white,140000,colored,healthy,intact,intact,9,manual,300000000
wYO2_BOq,tabriz,peugeot20605,1398,white,51000,intact,healthy,intact,intact,6,manual,340000000
wYOuuPvh,tabriz,peugeot20605,1398,white,38000,intact,healthy,intact,intact,,manual,390000000
wYCeQQF_,tabriz,peugeot20605,1398,white,61000,intact,healthy,intact,intact,3,manual,335000000
wYOizncF,tabriz,peugeot20605,1386,pink,400000,round_colored,healthy,intact,intact,2,manual,168000000
