id,city,brand,prod_year,color,usage,body_cond,engine_cond,front_chassis,back_chassis,tpi,gearbox,price
wYwCFTIG,tabriz,peugeot20605,1395,ashgray,160000,intact,healthy,intact,intact,7,manual,370000000
wYvuvWTV,tabriz,peugeot20605,1384,silver,200000,round_colored,healthy,intact,intact,3,manual,210000000
wYzqzXbk,tabriz,peugeot20605,1382,seashell,290000,intact,healthy,intact,intact,n/a,manual,145000000
wYtuxpZi,tabriz,peugeot20605,1396,white,8500,colored,healthy,intact,intact,12,manual,385000000
wYyK_nTW,tabriz,peugeot20605,1393,white,230000,colored,healthy,intact,intact,4,manual,283000000
wYyCP2cq,tabriz,peugeot20605,1394,white,136000,minor_scratch,healthy,intact,intact,8,n/a,330000000
wYyWbwet,tabriz,peugeot20605,1398,white,32,intact,healthy,intact,intact,n/a,n/a,430000000
wYyqKpDP,tabriz,peugeot20605,1393,white,158000,minor_scratch,healthy,intact,intact,7,manual,320000000
wYyGZehR,tabriz,peugeot20605,1383,silver,300000,intact,healthy,intact,intact,12,manual,179000000
wYySgaTT,tabriz,peugeot20605,1394,ashgray,155000,minor_scratch,healthy,intact,intact,2,manual,320000000
wYxO-Min,tabriz,peugeot20605,1396,white,126000,colored,healthy,intact,intact,1,manual,370000000
wYxaL35E,tabriz,peugeot20605,1394,ashgray,174000,minor_scratch,healthy,intact,intact,8,manual,290000000
wYxW3-tg,tabriz,peugeot20605,1398,white,43500,minor_scratch,healthy,intact,intact,3,manual,404000000
wYxG1uhu,tabriz,peugeot20605,1389,silver,240000,intact,healthy,intact,intact,10,manual,256000000
wYxWESWG,tabriz,peugeot20605,1398,white,43000,collision_rep,healthy,intact,intact,3,manual,421000000
wYMWoWiV,tabriz,peugeot20605,1394,white,154000,round_colored,healthy,intact,intact,9,manual,280000000
wYxWjgxH,tabriz,peugeot20605,1395,white,140000,intact,healthy,intact,intact,6,n/a,351000000
wYxSzQ2v,tabriz,peugeot20605,1396,white,110000,intact,healthy,intact,intact,12,manual,320000000
wYwmJXJ0,tabriz,peugeot20605,1394,white,100000,colored,healthy,intact,intact,1,manual,385000000
wYwCFTIG,tabriz,peugeot20605,1395,ashgray,160000,intact,healthy,intact,intact,7,manual,370000000
wYvuvWTV,tabriz,peugeot20605,1384,silver,200000,round_colored,healthy,intact,intact,3,manual,210000000
wYvCvXDE,tabriz,peugeot20605,1393,white,160000,intact,healthy,intact,intact,4,manual,325000000
wYuCb_0K,tabriz,peugeot20605,1394,ashgray,83000,colored,healthy,intact,intact,4,manual,300000000
wYvizin9,tabriz,peugeot20605,1384,white,390000,colored,healthy,intact,intact,3,manual,255000000
wYvOBRPJ,tabriz,peugeot20605,1396,white,180000,minor_scratch,healthy,intact,intact,1,manual,350000000
wYvSwQtP,tabriz,peugeot20605,1394,white,124000,minor_scratch,healthy,intact,intact,11,manual,345000000
wYuiPklS,tabriz,peugeot20605,1382,silver,287000,round_colored,healthy,intact,intact,8,n/a,155000000
wYuC_43_,tabriz,peugeot20605,1398,white,80000,colored,healthy,intact,intact,11,manual,425000000
wYumcLoR,tabriz,peugeot20605,1396,seashell,170000,intact,healthy,intact,intact,12,manual,355000000
wYsu2PXD,tabriz,peugeot20605,1387,silver,250000,colored,healthy,intact,intact,10,manual,222000000
wYuyIE1L,tabriz,peugeot20605,1396,white,145000,round_colored,healthy,intact,intact,7,manual,315000000
wYsKQx9S,tabriz,peugeot20605,1399,white,23000,intact,healthy,intact,intact,12,n/a,480000000
wYrGmpto,tabriz,peugeot20605,1393,white,223622,colored,healthy,intact,intact,11,manual,320000000
wYrORIs5,tabriz,peugeot20605,1394,white,180000,round_colored,healthy,intact,intact,3,manual,310000000
wYqKP2my,tabriz,peugeot20605,1393,white,216000,colored,healthy,impact,intact,5,manual,250000000
wYqyrm_b,tabriz,peugeot20605,1398,white,57000,intact,healthy,intact,intact,2,manual,435000000
wYqWqMN0,tabriz,peugeot20605,1399,white,27000,intact,healthy,intact,intact,11,manual,450000000
wYqeqVHI,tabriz,peugeot20605,1396,white,77000,round_colored,healthy,intact,intact,6,manual,320000000
wYpmOqV5,tabriz,peugeot20605,1399,white,20000,intact,healthy,intact,intact,3,manual,460000000
wYoGKbSm,tabriz,peugeot20605,1392,white,180000,intact,healthy,intact,intact,9,manual,315000000
wYkWzzcv,tabriz,peugeot20605,1394,white,126434,colored,healthy,intact,intact,2,manual,300000000
wYMCMR1g,tabriz,peugeot20605,1397,white,95000,intact,healthy,impact,intact,8,manual,370000000
wYWKx7f1,tabriz,peugeot20605,1393,ashgray,168000,colored,healthy,intact,intact,8,manual,287000000
wYS-jE7I,tabriz,peugeot20605,1399,white,19500,intact,healthy,intact,intact,6,manual,450000000
wYOuuPvh,tabriz,peugeot20605,1398,white,38000,intact,healthy,intact,intact,n/a,manual,450000000
wYMqSXJN,tabriz,peugeot20605,1393,seashell,5000,intact,healthy,intact,intact,6,manual,409000000
wYLiyuJG,tabriz,peugeot20605,1397,white,41500,colored,healthy,intact,intact,11,manual,385000000
wYLKSrBu,tabriz,peugeot20605,1396,white,116000,colored,healthy,n/a,n/a,3,manual,350000000
wY3xSZUK,tabriz,peugeot20605,1393,white,162000,intact,healthy,intact,intact,6,manual,360000000
wYzqyIWp,qom,peugeot20602,1397,white,118000,intact,healthy,intact,intact,10,manual,375000000
wYz-REJb,qom,peugeot20602,1395,white,198000,intact,healthy,impact,intact,10,manual,310000000
wYyevHIi,qom,peugeot20602,1389,white,237000,colored,healthy,colored,impact,2,manual,205000000
wYtSYG40,qom,peugeot20602,1399,white,58000,minor_scratch,healthy,intact,intact,2,manual,397000000
wYyWeP0z,qom,peugeot20602,1398,white,65000,intact,healthy,intact,intact,2,manual,385000000
wYyOOI5E,qom,peugeot20602,1398,black,80,intact,n/a,intact,intact,n/a,n/a,390000000
wYyedKaP,qom,peugeot20602,1400,white,11000,intact,healthy,intact,intact,3,manual,453000000
wYyOdKqA,qom,peugeot20602,1383,silver,410000,round_colored,healthy,intact,intact,1,manual,141000000
wYy6ao8x,qom,peugeot20602,1396,black,133000,colored,healthy,intact,intact,6,manual,325000000
wYyi5xyT,qom,peugeot20602,1399,white,53000,intact,healthy,intact,intact,5,manual,400000000
wYyaZKbj,qom,peugeot20602,1398,white,12900,intact,healthy,intact,intact,6,manual,425000000
wYyqIBMu,qom,peugeot20602,1401,white,0,intact,healthy,intact,intact,11,manual,463000000
wYy2Y1mB,qom,peugeot20602,1400,white,40000,intact,healthy,intact,intact,5,manual,425000000
wYyyobVe,qom,peugeot20602,1381,black,450000,round_colored,healthy,impact,intact,3,manual,137500000
wYyq4Ixf,qom,peugeot20602,1396,ashgray,150000,colored,healthy,intact,intact,5,n/a,325000000
wYxWzXUw,qom,peugeot20602,1401,white,11000,intact,healthy,intact,intact,3,manual,451000000
wYxe9497,qom,peugeot20602,1384,black,52000,round_colored,healthy,intact,intact,2,manual,139000000
wYxqK5wG,qom,peugeot20602,1396,white,133000,intact,healthy,n/a,n/a,n/a,manual,342000000
wYxC4clA,qom,peugeot20602,1400,white,23000,intact,healthy,intact,intact,7,manual,429000000
wYxS6etv,qom,peugeot20602,1383,silver,488000,round_colored,healthy,intact,intact,2,manual,153000000
wYxyIx1n,qom,peugeot20602,1398,white,38000,intact,healthy,intact,intact,9,manual,390000000
wYzqyIWp,qom,peugeot20602,1397,white,118000,intact,healthy,intact,intact,10,manual,375000000
wYz-REJb,qom,peugeot20602,1395,white,198000,intact,healthy,impact,intact,10,manual,310000000
wYyevHIi,qom,peugeot20602,1389,white,237000,colored,healthy,colored,impact,2,manual,205000000
wYtSYG40,qom,peugeot20602,1399,white,58000,minor_scratch,healthy,intact,intact,2,manual,397000000
wYyuucBv,qom,peugeot20602,1399,white,35000,intact,healthy,intact,intact,6,manual,420000000
wYyWeP0z,qom,peugeot20602,1398,white,65000,intact,healthy,intact,intact,2,manual,385000000
wYyOOI5E,qom,peugeot20602,1398,black,80,intact,n/a,intact,intact,n/a,n/a,390000000
wYyedKaP,qom,peugeot20602,1400,white,11000,intact,healthy,intact,intact,3,manual,453000000
wYyOdKqA,qom,peugeot20602,1383,silver,410000,round_colored,healthy,intact,intact,1,manual,141000000
wYy6ao8x,qom,peugeot20602,1396,black,133000,colored,healthy,intact,intact,6,manual,325000000
wYy6pIIj,qom,peugeot20602,1399,white,63000,intact,healthy,intact,intact,6,manual,390000000
wYyaZKbj,qom,peugeot20602,1398,white,12900,intact,healthy,intact,intact,6,manual,425000000
wYyqIBMu,qom,peugeot20602,1401,white,0,intact,healthy,intact,intact,11,manual,463000000
wYy2Y1mB,qom,peugeot20602,1400,white,40000,intact,healthy,intact,intact,5,manual,425000000
wYyyobVe,qom,peugeot20602,1381,black,450000,round_colored,healthy,impact,intact,3,manual,137500000
wYyq4Ixf,qom,peugeot20602,1396,ashgray,150000,colored,healthy,intact,intact,5,n/a,325000000
wYxWzXUw,qom,peugeot20602,1401,white,11000,intact,healthy,intact,intact,3,manual,451000000
wYxe9497,qom,peugeot20602,1384,black,52000,round_colored,healthy,intact,intact,2,manual,139000000
wYxqK5wG,qom,peugeot20602,1396,white,133000,intact,healthy,n/a,n/a,n/a,manual,342000000
wYxC4clA,qom,peugeot20602,1400,white,23000,intact,healthy,intact,intact,7,manual,429000000
wYxS6etv,qom,peugeot20602,1383,silver,488000,round_colored,healthy,intact,intact,2,manual,153000000
wYxyIx1n,qom,peugeot20602,1398,white,38000,intact,healthy,intact,intact,9,manual,390000000
wYx-WLZc,qom,peugeot20602,1388,white,400000,round_colored,healthy,intact,intact,3,manual,205000000
wYxO2iQq,qom,peugeot20602,1398,white,50000,intact,healthy,intact,intact,1,manual,400000000
wYxmUV0E,qom,peugeot20602,1396,white,100000,minor_scratch,healthy,intact,intact,9,manual,345000000
wYx2DUk1,qom,peugeot20602,1394,seashell,148000,intact,healthy,intact,intact,2,manual,315000000
wYxGhTJu,qom,peugeot20602,1398,white,80000,intact,healthy,intact,intact,7,manual,385000000
wYwGbrio,qom,peugeot20602,1399,seashell,23000,intact,healthy,intact,intact,8,manual,420000000
wYwCKK_O,qom,peugeot20602,1396,white,92000,intact,healthy,intact,intact,4,manual,360000000
wYwWGdrG,qom,peugeot20602,1400,white,39000,intact,healthy,intact,intact,7,manual,432000000
wYw-Hx_A,qom,peugeot20602,1399,white,45000,intact,healthy,intact,intact,7,manual,410000000
wYw-VU4e,qom,peugeot20602,1399,ashgray,12000,intact,healthy,intact,intact,2,manual,440000000
wYwaFfK-,qom,peugeot20602,1381,white,300000,whole_colored,healthy,impact,intact,12,manual,135000000
wYsiwWlo,qom,peugeot20602,1390,white,150000,colored,healthy,intact,intact,6,manual,255000000
wYwSVYu7,qom,peugeot20602,1398,white,38000,intact,healthy,intact,intact,12,manual,415000000
wYiuNdjU,qom,peugeot20602,1398,seashell,40000,intact,healthy,intact,intact,11,manual,390000000
wYwKUslt,qom,peugeot20602,1384,silver,200000,colored,healthy,intact,intact,8,manual,175000000
wYwejznI,qom,peugeot20602,1389,white,180000,intact,healthy,intact,intact,12,manual,252000000
wYvyNQo-,qom,peugeot20602,1396,white,150000,intact,healthy,intact,intact,6,manual,350000000
wYwGg-Ll,qom,peugeot20602,1400,white,40000,minor_scratch,healthy,intact,intact,3,n/a,440000000
wYvaxaMQ,qom,peugeot20602,1398,seashell,91000,intact,healthy,intact,intact,10,manual,385000000
wYvefkSN,qom,peugeot20602,1399,white,50000,intact,healthy,intact,intact,12,manual,415000000
wYvq-qL4,qom,peugeot20602,1400,white,31000,intact,healthy,intact,intact,4,n/a,460000000
wYvSh9Cf,qom,peugeot20602,1396,white,92000,intact,healthy,intact,intact,11,manual,360000000
wYumu-Ov,qom,peugeot20602,1388,silver,400000,round_colored,healthy,intact,intact,9,manual,183000000
wYu66Zj5,qom,peugeot20602,1396,white,111111,intact,healthy,intact,intact,4,manual,375000000
wYui6fzZ,qom,peugeot20602,1399,seashell,116000,intact,healthy,intact,intact,7,manual,390000000
wYuCI88V,qom,peugeot20602,1384,silver,360000,round_colored,healthy,intact,intact,10,manual,147000000
wYtqMPN_,qom,peugeot20602,1401,white,18000,intact,healthy,intact,intact,6,manual,455000000
wYtKJjgL,qom,peugeot20602,1399,white,0,intact,healthy,intact,intact,n/a,manual,400000000
wYT24xyJ,qom,peugeot20602,1382,red,300000,intact,healthy,intact,intact,9,manual,205000000
wYsKGytr,qom,peugeot20602,1397,white,88000,colored,healthy,intact,impact,7,manual,315000000
wYs6jmk6,qom,peugeot20602,1400,white,40000,intact,healthy,intact,intact,5,manual,420000000
wYsyR1sF,qom,peugeot20602,1394,red,125000,colored,healthy,intact,intact,9,manual,260000000
wYrSvclj,qom,peugeot20602,1400,white,24000,intact,healthy,intact,intact,n/a,manual,442000000
wYrKF8x0,qom,peugeot20602,1383,silver,240000,colored,replaced,intact,intact,3,manual,160000000
wYqmyDi6,qom,peugeot20602,1401,seashell,0,intact,healthy,intact,intact,12,manual,465000000
wYpy3NjF,qom,peugeot20602,1394,white,135000,intact,healthy,intact,intact,2,manual,319000000
wYk2pcNH,qom,peugeot20602,1399,white,41000,intact,healthy,intact,intact,12,manual,415000000
wYoKpga6,qom,peugeot20602,1395,white,150000,colored,healthy,intact,intact,12,manual,305000000
wYk6Q-wE,qom,peugeot20602,1401,dimgray,0,intact,healthy,intact,intact,12,manual,310000000
wYjeW7Em,qom,peugeot20602,1400,white,29000,intact,healthy,intact,intact,6,manual,438000000
wYiSt4Iw,qom,peugeot20602,1400,white,36800,minor_scratch,healthy,intact,intact,9,manual,410000000
wYYygbif,qom,peugeot20602,1401,white,1990,intact,n/a,n/a,n/a,10,n/a,422000000
wYhyokK0,qom,peugeot20602,1397,ashgray,90000,intact,healthy,impact,intact,3,manual,265000000
wYUCWMIX,qom,peugeot20602,1383,beige,390000,round_colored,healthy,intact,intact,9,manual,155000000
wYbaU8bF,qom,peugeot20602,1398,white,22000,intact,healthy,intact,intact,4,manual,400000000
wYYOPuUB,qom,peugeot20602,1382,red,490000,whole_colored,healthy,intact,intact,1,manual,125000000
wYa-Mv8N,qom,peugeot20602,1387,brown,300000,minor_scratch,healthy,n/a,n/a,5,manual,147000000
wYZSY_2I,qom,peugeot20602,1384,beige,415000,round_colored,healthy,n/a,n/a,4,manual,158000000
wYZW3jFc,qom,peugeot20602,1400,white,2000,intact,healthy,intact,intact,3,manual,455000000
wYYuh5DC,qom,peugeot20602,1386,dimgray,400000,intact,healthy,intact,intact,11,manual,195000000
wYU2DW8w,qom,peugeot20602,1385,dolphin,90000,intact,healthy,intact,intact,12,manual,300000000
wYTOp8jS,qom,peugeot20602,1382,huntergreen,358190,minor_scratch,healthy,intact,intact,3,manual,150000000
wYSOD1xl,qom,peugeot20602,1389,white,195000,minor_scratch,healthy,intact,intact,12,manual,238000000
wYLGsGL2,qom,peugeot20602,1382,black,500000,n/a,n/a,n/a,n/a,9,manual,160000000
wYzGTVRn,qom,peugeot20605,1382,silverblue,50000,minor_scratch,healthy,intact,intact,6,manual,180000000
wYzix1YY,qom,peugeot20605,1393,white,134000,minor_scratch,healthy,intact,intact,3,manual,305000000
wYy-sNfP,qom,peugeot20605,1394,white,110000,intact,healthy,intact,intact,4,manual,354000000
wYxuW7xX,qom,peugeot20605,1399,white,80000,collision_rep,healthy,impact,intact,9,manual,420000000
wYt2HwNZ,qom,peugeot20605,1383,silver,400000,minor_scratch,healthy,intact,intact,12,manual,174800000
wYyyX2Ll,qom,peugeot20605,1396,black,130000,colored,healthy,intact,intact,6,manual,355000000
wYs6nbRE,qom,peugeot20605,1393,white,222000,colored,healthy,intact,intact,2,manual,300000000
wYxWyJQo,qom,peugeot20605,1398,white,124000,accident,n/a,n/a,n/a,7,n/a,250000000
wYwqpBtk,qom,peugeot20605,1385,silver,370000,whole_colored,healthy,intact,intact,6,manual,175000000
wYwaHv4U,qom,peugeot20605,1398,white,54000,intact,healthy,intact,intact,4,manual,440000000
wYwaVE4m,qom,peugeot20605,1398,white,43000,intact,healthy,n/a,n/a,9,manual,420000000
wYuuqQDV,qom,peugeot20605,1394,white,122000,colored,healthy,intact,intact,7,manual,316000000
wYvugMxZ,qom,peugeot20605,1394,ashgray,107000,round_colored,healthy,intact,impact,10,manual,292000000
wYu2tGo7,qom,peugeot20605,1398,white,80000,intact,healthy,intact,intact,11,manual,440000000
wYuOKewO,qom,peugeot20605,1398,white,70000,colored,healthy,intact,intact,9,manual,417000000
wYteHXSE,qom,peugeot20605,1393,black,180000,minor_scratch,healthy,intact,intact,5,manual,306000000
wYrGRbUu,qom,peugeot20605,1395,white,125000,colored,healthy,intact,intact,3,manual,330000000
wYkODSnp,qom,peugeot20605,1395,white,130000,colored,healthy,intact,intact,12,manual,330000000
wYOi8FIT,qom,peugeot20605,1394,white,198000,minor_scratch,healthy,intact,intact,2,manual,325000000
wYzGTVRn,qom,peugeot20605,1382,silverblue,50000,minor_scratch,healthy,intact,intact,6,manual,180000000
wYzix1YY,qom,peugeot20605,1393,white,134000,minor_scratch,healthy,intact,intact,3,manual,305000000
wYy-sNfP,qom,peugeot20605,1394,white,110000,intact,healthy,intact,intact,4,manual,354000000
wYxuW7xX,qom,peugeot20605,1399,white,80000,collision_rep,healthy,impact,intact,9,manual,420000000
wYt2HwNZ,qom,peugeot20605,1383,silver,400000,minor_scratch,healthy,intact,intact,12,manual,174800000
wYyyX2Ll,qom,peugeot20605,1396,black,130000,colored,healthy,intact,intact,6,manual,355000000
wYs6nbRE,qom,peugeot20605,1393,white,222000,colored,healthy,intact,intact,2,manual,300000000
wYxWyJQo,qom,peugeot20605,1398,white,124000,accident,n/a,n/a,n/a,7,n/a,250000000
wYwqpBtk,qom,peugeot20605,1385,silver,370000,whole_colored,healthy,intact,intact,6,manual,175000000
wYwaHv4U,qom,peugeot20605,1398,white,54000,intact,healthy,intact,intact,4,manual,440000000
wYwaVE4m,qom,peugeot20605,1398,white,43000,intact,healthy,n/a,n/a,9,manual,420000000
wYwmyFTZ,qom,peugeot20605,1399,white,74000,intact,healthy,intact,intact,6,manual,453000000
wYuuqQDV,qom,peugeot20605,1394,white,122000,colored,healthy,intact,intact,7,manual,316000000
wYvugMxZ,qom,peugeot20605,1394,ashgray,107000,round_colored,healthy,intact,impact,10,manual,292000000
wYu2tGo7,qom,peugeot20605,1398,white,80000,intact,healthy,intact,intact,11,manual,440000000
wYuOKewO,qom,peugeot20605,1398,white,70000,colored,healthy,intact,intact,9,manual,417000000
wYteHXSE,qom,peugeot20605,1393,black,180000,minor_scratch,healthy,intact,intact,5,manual,306000000
wYrGRbUu,qom,peugeot20605,1395,white,125000,colored,healthy,intact,intact,3,manual,330000000
wYqiet-e,qom,peugeot20605,1399,white,57000,intact,healthy,intact,intact,12,manual,480000000
wYkODSnp,qom,peugeot20605,1395,white,130000,colored,healthy,intact,intact,12,manual,330000000
wYOi8FIT,qom,peugeot20605,1394,white,198000,minor_scratch,healthy,intact,intact,2,manual,325000000
wYzGUH8n,ahvaz,peugeot20602,1396,white,130000,intact,healthy,n/a,n/a,7,manual,370000000
wYzCUBqZ,ahvaz,peugeot20602,1388,seashell,180000,round_colored,healthy,intact,intact,12,manual,170000000
wYzijmK8,ahvaz,peugeot20602,1400,white,33000,intact,healthy,intact,intact,9,n/a,430000000
wYtO749C,ahvaz,peugeot20602,1386,silver,417971,round_colored,healthy,intact,intact,6,manual,180000000
wYzORPPV,ahvaz,peugeot20602,1401,white,3000,intact,healthy,intact,intact,7,manual,460000000
wYzKRSPy,ahvaz,peugeot20602,1398,white,52000,intact,healthy,intact,intact,8,manual,355000000
wYzWwlCL,ahvaz,peugeot20602,1398,white,50000,intact,healthy,intact,intact,7,manual,388000000
wYyWvSDO,ahvaz,peugeot20602,1382,wine,200000,round_colored,healthy,intact,intact,11,manual,150000000
wYyWfbrG,ahvaz,peugeot20602,1400,white,30000,intact,healthy,intact,intact,10,manual,425000000
wYyKeBoy,ahvaz,peugeot20602,1388,white,280000,minor_scratch,healthy,intact,intact,6,manual,245000000
wYyyNXWR,ahvaz,peugeot20602,1387,white,330000,colored,healthy,intact,intact,6,manual,192000000
wYy2K3pX,ahvaz,peugeot20602,1383,silver,300000,intact,healthy,intact,intact,8,manual,145000000
wYyiokeC,ahvaz,peugeot20602,1388,dimgray,190000,minor_scratch,needfix,intact,intact,7,manual,230000000
wYyqcL-H,ahvaz,peugeot20602,1400,white,43000,n/a,n/a,n/a,n/a,n/a,n/a,435000000
wYymMFNb,ahvaz,peugeot20602,1384,silverblue,180000,round_colored,healthy,intact,intact,10,manual,168000000
wYy-4uw4,ahvaz,peugeot20602,1389,white,225000,whole_colored,healthy,intact,intact,12,auto,235000000
wYlmLssx,ahvaz,peugeot20602,1399,ashgray,16000,minor_scratch,healthy,intact,intact,2,manual,400000000
wYy-7gBV,ahvaz,peugeot20602,1400,white,19800,intact,healthy,intact,intact,3,manual,428000000
